;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;expresso dalva eireli;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;ctrc;numero ct-e;numero do formulario;data emissao;tipo;unidade;cnpj remetente;nome remetente;cnpj destinatario;nome destinatario;cnpj pagador; nome pagador;uf;cidade;vlr frete;vlr juro; vlr desconto;valor liqu;data liquid;unidade liqui;forma liqu;banco ag. conta;fatura;data credito caixa;vendedor;cidade destino;uf destino;login;cod mercadoria
2;spo089848-1;1000306057;0;20/06/2023;fob;;61522173000598;rosset e cia ltda;06279109000196;don juan industria e comercio de confeccoes eireli;06279109000196;don juan industria e comerc c.;go;pontalina;499,18;0;0;499,18;03/07/2023;mtz;banco;0136 005831 000077520;44808-7;04/07/2023;max     ;pontalina;go;lilia   ;1
2;spo090029-0;1000306269;0;21/06/2023;fob;;72770878000117;brasilux tintas tecnicas ltda;65359440000185;imbiara tintas aces.ltda;65359440000185;imbiara tintas aces.ltda ..;mg;araxa;238,64;0;11,94;226,7;03/07/2023;cor;banco;0104 001697 000000959;44798-6;03/07/2023;;araxa;mg;lilia   ;1
2;spo090080-0;1000306320;0;22/06/2023;fob;;14807945000477;sansuy s/a  industria de plasticos;12501982000184;marcelo moreira de sousa;12501982000184;marcelo moreira de sousa b.;mg;paracatu;170,38;0;0;170,38;03/07/2023;mtz;prazo;0999 011111 111111111;;03/07/2023;;paracatu;mg;davi    ;1
2;spo090081-8;1000306330;0;22/06/2023;fob;;02074189000192;wamovale comercio e industria de moldes e plasticos  me;24315928000123;nayara pereira do amaral me;24315928000123;nayara pereira do amaral me b.;mg;coromandel;278,22;0;0;278,22;03/07/2023;mtz;carteira;0999 011111 111111111;44858-3;03/07/2023;;coromandel;mg;lilia   ;1
2;spo090161-0;1000306406;0;22/06/2023;fob;;02559428000102;comercial antonio carvalho ltda;08490707000135;varejao das tintas me;08490707000135;varejao das tintas me ..;mg;joao pinheiro;300;0;0;300;03/07/2023;mtz;prazo;0999 011111 111111111;;03/07/2023;;joao pinheiro;mg;davi    ;1
2;spo090162-8;1000306400;0;22/06/2023;fob;;43028557000143;preciza imports ltda;15284047000100;diego pereira ribeiro 08234952641;15284047000100;diego pereira ribeiro 08234 c.;mg;joao pinheiro;150;0;0;150;03/07/2023;mtz;vista;0999 011111 111111111;;03/07/2023;;joao pinheiro;mg;davi    ;1
2;spo090179-2;1000306418;0;23/06/2023;fob;;68176544000142;ksn - protecao respiratoria eireli;43645462000179;r f braga ferragens;43645462000179;r f braga ferragens b.;mg;paracatu;250;0;0;250;03/07/2023;mtz;prazo;0999 011111 111111111;;03/07/2023;;paracatu;mg;davi    ;1
2;spo090220-9;1000306446;0;23/06/2023;fob;;59750141000174;rubberplastic com de borrachas;86384534000184;jorge matos da silva-cpf 82191;86384534000184;jorge matos da silva-cpf 82 b.;mg;arinos;150;0;0;150;03/07/2023;mtz;prazo;0999 011111 111111111;;03/07/2023;;arinos;mg;davi    ;1
2;spo090231-4;1000306458;0;23/06/2023;fob;;04155026000674;sofape fabricante de filtros ltda.;00808242000106;irmaos konishi comercio de lub;00808242000106;irmaos konishi comercio de  b.;mg;paracatu;159,09;0;0;159,09;03/07/2023;mtz;prazo;0999 011111 111111111;;03/07/2023;;paracatu;mg;davi    ;1
2;spo090244-6;1000306485;0;23/06/2023;fob;;84951649000340;j m s industria e comercio ltda;04073189000101;zuleide balbino de macedo;04073189000101;zuleide balbino de macedo c.;mg;urucuia;180;0;9;171;03/07/2023;mtz;vista;0999 011111 111111111;;03/07/2023;;urucuia;mg;davi    ;1
2;spo090272-1;1000306512;0;23/06/2023;fob;;71953335000172;fenix manufatura de brinquedos e artigos;86553872000100;porao dos brinquedos;86553872000100;porao dos brinquedos b.;mg;unai;147,73;0;10,73;137;03/07/2023;mtz;prazo;0999 011111 111111111;;03/07/2023;;unai;mg;davi    ;1
2;spo090295-1;1000306517;0;23/06/2023;fob;;01828774000330;campineira utilidades lt;45703483000129;vera lucia de oliveira 69197660604;45703483000129;vera lucia de oliveira 6919 ..;mg;santa juliana;204,55;0;11,55;193;03/07/2023;mtz;prazo;0999 011111 111111111;;03/07/2023;;santa juliana;mg;davi    ;22
2;spo090296-9;1000306539;0;23/06/2023;fob;;22678769000104;melody acessorios eireli;16926165000129;estudante presentes;16926165000129;estudante presentes c.;mg;unai;159,09;0;0;159,09;03/07/2023;mtz;prazo;0999 011111 111111111;;03/07/2023;;unai;mg;davi    ;1
2;spo090360-4;1000306588;0;26/06/2023;fob;;11164242000137;phd messen importacao e exportacao eireli;23186663000148;ronaldo rodrigues franco 3332560387;23186663000148;ronaldo rodrigues franco 33 c.;mg;sao gotardo;261,36;0;0;261,36;03/07/2023;mtz;prazo;0999 011111 111111111;;03/07/2023;;sao gotardo;mg;davi    ;22
2;spo090362-1;1000306597;0;26/06/2023;fob;;66674714000193;boca dos fogoes ltda - epp;00023406615600;marcio eliene rosa;00023406615600;marcio eliene rosa ..;mg;paracatu;250;0;0;250;03/07/2023;mtz;vista;0999 011111 111111111;;03/07/2023;;paracatu;mg;davi    ;1
2;spo090572-1;1000306814;0;27/06/2023;fob;;08189639000179;editora e grafica marreco ltda epp;29962269000130;impress embalagens;29962269000130;impress embalagens a.;mg;patos de minas;537,73;0;0;537,73;03/07/2023;mtz;banco;0136 005831 000077520;44842-7;04/07/2023;;patos de minas;mg;lilia   ;21
2;spo090573-9;1000306813;0;27/06/2023;fob;;12654313000142;grafica maxprinter ltda me;29962269000130;impress embalagens;29962269000130;impress embalagens a.;mg;patos de minas;454,55;0;0;454,55;03/07/2023;mtz;banco;0136 005831 000077520;44842-7;04/07/2023;;patos de minas;mg;lilia   ;21
2;spo090671-9;1000306947;0;28/06/2023;fob;;12756965000198;jprc atacadista e varejista do comercio ltda;00005872540418;adriano venancio da silva melo;00005872540418;adriano venancio da silva m ..;mg;patos de minas;180;0;0;180;03/07/2023;mtz;prazo;0999 011111 111111111;;03/07/2023;;patos de minas;mg;davi    ;1
2;spo090701-4;1000306944;0;28/06/2023;fob;;28524448000123;vitoria comercio de bolsas e acessorios eireli - epp;23186663000148;ronaldo rodrigues franco 3332560387;23186663000148;ronaldo rodrigues franco 33 c.;mg;sao gotardo;467,5;0;0;467,5;03/07/2023;mtz;prazo;0999 011111 111111111;;03/07/2023;;sao gotardo;mg;davi    ;22
2;spo090781-2;1000307032;0;29/06/2023;fob;;42419150000184;apolo tubulars s/a;25354694000196;brasil verde pocos artesianos ltda;25354694000196;brasil verde pocos artesian ..;mg;unai;2.080,00;0;104;1.976,00;03/07/2023;cor;prazo;0104 001697 000000959;;03/07/2023;;unai;mg;lilia   ;1
2;spo090857-6;1000307082;0;29/06/2023;cif;;24626410000100;orbital promo eireli;20346524000146;kinross brasil mineracao s/a;24626410000100;orbital promo eireli ..;sp;sao paulo;249;0;0;249;03/07/2023;mtz;prazo;0104 001697 000000959;;03/07/2023;;paracatu;mg;lilia   ;1
2;sps001288-2;0;0;05/04/2023;fob;;22313159000360;expresso dalva;14309089000187;gridlog transportes ltda;14309089000187;gridlog transportes ltda b.;sp;guarulhos;376,3;0;0;376,3;03/07/2023;cor;banco;0104 001697 000000959;44036-1;03/07/2023;wanderle;guarulhos;sp;lilia   ;1
2;sps001425-7;0;0;30/06/2023;fob;;16666847000140;sumttex industria e comercio l;42567550000137;repig resina e pigmentos ceramincos eireli;42567550000137;repig resina e pigmentos ce b.;mg;abadia dos dourados;120;0;0;120;03/07/2023;mtz;prazo;0237 002420 000001731;;03/07/2023;;abadia dos dourados;mg;lilia   ;21
2;udi008558-8;1000008494;0;02/05/2023;fob;;41797606000187;udiscan pecas ltda;25812017000174;ind de lat coronata ltda;25812017000174;ind de lat coronata ltda a.;mg;coromandel;60;0;0;60;03/07/2023;mtz;banco;0136 005831 000077520;43630-5;04/07/2023;;coromandel;mg;lilia   ;1
2;udi008564-2;1000008500;0;03/05/2023;cif;;25812017000174;ind de lat coronata ltda;22482079000177;teksis tecnologia e sistemas ltda me;25812017000174;ind de lat coronata ltda a.;mg;coromandel;60;0;0;60;03/07/2023;mtz;banco;0136 005831 000077520;43630-5;04/07/2023;;uberlandia;mg;lilia   ;1
2;udi008597-9;1000008532;0;09/05/2023;fob;;67041111000621;escandinavia veiculos ltda;25812017000174;ind de lat coronata ltda;25812017000174;ind de lat coronata ltda a.;mg;coromandel;180;0;0;180;03/07/2023;mtz;banco;0136 005831 000077520;43630-5;04/07/2023;;coromandel;mg;lilia   ;1
2;udi008610-0;1000008545;0;10/05/2023;fob;;28059562000120;valminas importacao valvulas acessorios;25812017000174;ind de lat coronata ltda;25812017000174;ind de lat coronata ltda a.;mg;coromandel;60;0;0;60;03/07/2023;mtz;banco;0136 005831 000077520;43630-5;04/07/2023;;coromandel;mg;lilia   ;1
2;udi008648-7;1000008583;0;17/05/2023;fob;;21770011000120;eletromac ltda;25812017000174;ind de lat coronata ltda;25812017000174;ind de lat coronata ltda a.;mg;coromandel;60;0;0;60;03/07/2023;mtz;banco;0136 005831 000077520;43630-5;04/07/2023;;coromandel;mg;lilia   ;1
2;udi008670-3;1000008605;0;19/05/2023;fob;;22482079000177;teksis tecnologia e sistemas ltda me;25812017000174;ind de lat coronata ltda;25812017000174;ind de lat coronata ltda a.;mg;coromandel;120;0;0;120;03/07/2023;mtz;banco;0136 005831 000077520;43630-5;04/07/2023;;coromandel;mg;lilia   ;1
2;udi008689-4;1000008624;0;22/05/2023;fob;;27468336000130;joao paulo garcia de melo 10641191669;00480561000135;bras continental imp exp ltda;14309089000187;gridlog transportes ltda b.;sp;guarulhos;92;0;0;92;03/07/2023;cor;banco;0104 001697 000000959;44036-1;03/07/2023;wanderle;sao paulo;sp;lilia   ;1
2;udi008703-3;1000008638;0;23/05/2023;fob;;00967949000165;industrial tintas e revest. ltda - epp;25812017000174;ind de lat coronata ltda;25812017000174;ind de lat coronata ltda a.;mg;coromandel;60;0;0;60;03/07/2023;mtz;banco;0136 005831 000077520;43630-5;04/07/2023;;coromandel;mg;lilia   ;1
2;udi008723-8;1000008658;0;24/05/2023;fob;;34641393000134;gaplan caminhoes e onibus mg ltda;25812017000174;ind de lat coronata ltda;25812017000174;ind de lat coronata ltda a.;mg;coromandel;60;0;0;60;03/07/2023;mtz;banco;0136 005831 000077520;43630-5;04/07/2023;;coromandel;mg;lilia   ;1
2;udi008728-9;1000008663;0;25/05/2023;fob;;28059562000120;valminas importacao valvulas acessorios;25812017000174;ind de lat coronata ltda;25812017000174;ind de lat coronata ltda a.;mg;coromandel;80;0;0;80;03/07/2023;mtz;banco;0136 005831 000077520;43630-5;04/07/2023;;coromandel;mg;lilia   ;1
2;udi008761-1;1000008693;0;30/05/2023;fob;;11586127000150;midiapel papelaria e informatica ltda me;25812017000174;ind de lat coronata ltda;25812017000174;ind de lat coronata ltda a.;mg;coromandel;120;0;0;120;03/07/2023;mtz;banco;0136 005831 000077520;43630-5;04/07/2023;;coromandel;mg;lilia   ;1
2;udi008800-5;1000008735;0;02/06/2023;fob;;11685924000276;ferramac ferram e equipam de seg ltda;03043678000140;parex industria mecanica, cald;03043678000140;parex industria mecanica, c a.;mg;vazante;83;0;0;83;03/07/2023;mtz;banco;0136 005831 000077520;43930-4;04/07/2023;;vazante;mg;lilia   ;1
2;udi008870-6;1000008804;0;14/06/2023;fob;;25630682000228;rolimac rolamentos ltda;22197388000103;anfa industria e comercio ltda;22197388000103;anfa industria e comercio l c.;mg;vazante;190,87;0;0;190,87;03/07/2023;mtz;banco;0136 005831 000077520;44313-1;04/07/2023;;vazante;mg;lilia   ;1
2;uds003765-6;0;0;29/06/2023;fob;;04101607000119;algus ind. com. e distrib. eireli - epp;10577621000196;alisson ferreira marques;10577621000196;alisson ferreira marques ..;mg;carmo do paranaiba;562,1;0;0;562,1;03/07/2023;mtz;vista;0999 011111 111111111;;03/07/2023;;carmo do paranaiba;mg;davi    ;1
2;uds003770-2;0;0;30/06/2023;cif;;00050500856672;roberto felizardo da silva;22313159000360;expresso dalva;00050500856672;roberto felizardo da silva c.;mg;uberlandia;250;0;0;250;03/07/2023;mtz;vista;0999 011111 111111111;;03/07/2023;;sao paulo;sp;davi    ;1
2;uds003774-5;0;0;30/06/2023;fob;;04861297000130;eurominas pecas e servicos ltda;00099893827604;nelson calixto de oliveira;00099893827604;nelson calixto de oliveira ..;mg;coromandel;35;0;0;35;03/07/2023;cor;vista;0104 001697 000000959;;03/07/2023;;coromandel;mg;lilia   ;1
2;uds003776-1;0;0;30/06/2023;fob;;92660406004378;frigelar comercio e industria ltda;12734785000105;marcelo eustaquio do amaral;12734785000105;marcelo eustaquio do amaral c.;mg;coromandel;35;0;0;35;03/07/2023;mtz;prazo;0999 011111 111111111;;03/07/2023;;coromandel;mg;davi    ;1
2;gyn002081-8;1000002040;0;03/04/2023;cif;;10209063002150;rech agricola s/a;04234008000173;amg sistemas industriais;10209063002150;rech agricola s/a a3;go;hidrolandia;1.123,08;0;0;1.123,08;04/07/2023;mtz;banco;0136 005831 000077520;41791-2;05/07/2023;max     ;canapolis;mg;lilia   ;301
2;gyn002107-5;1000002063;0;06/04/2023;cif;;10209063002150;rech agricola s/a;08847131000110;cosam engenharia ltda;10209063002150;rech agricola s/a a3;go;hidrolandia;1,7;0;0;1,7;04/07/2023;mtz;banco;0136 005831 000077520;41791-2;05/07/2023;max     ;uberlandia;mg;lilia   ;300
2;gyn002109-1;1000002061;0;06/04/2023;cif;;38285172000121;setehospitalar distrib de mov;18125161000177;prefeitura municipal de unai  - 0000502741;38285172000121;setehospitalar distrib de m ..;go;aparecida de goiania;180;0;0;180;04/07/2023;mtz;banco;0104 001697 000000959;41713-1;04/07/2023;;unai;mg;lilia   ;1
2;gyn002110-5;1000002060;0;06/04/2023;cif;;38285172000121;setehospitalar distrib de mov;18260489000104;municipio de tupaciguara - 20;38285172000121;setehospitalar distrib de m ..;go;aparecida de goiania;260;0;0;260;04/07/2023;mtz;banco;0104 001697 000000959;42054-9;04/07/2023;;uberlandia;mg;lilia   ;1
2;gyn002141-5;1000002100;0;12/04/2023;fob;;10209063002150;rech agricola s/a;10209063003989;rech agricola s/a;10209063003989;rech agricola s/a .3;pe;jaboatao dos guararapes;33,58;0;0;33,58;04/07/2023;mtz;banco;0136 005831 000077520;41735-1;05/07/2023;;uberlandia;mg;lilia   ;1
2;gyn002448-1;1000002402;0;05/06/2023;cif;;27673897000170;m.a moreira ( elo metal );09121273000169;hidro noroeste pocos artesiano;27673897000170;m.a moreira ( elo metal ) ..;ro;pimenta bueno;200;0;0;200;04/07/2023;mtz;banco;0136 005831 000077520;44288-7;05/07/2023;;brasilandia de minas;mg;lilia   ;1
2;gyn002461-9;1000002415;0;06/06/2023;cif;;28055740000144;restaura asfalto ltda - epp;21345556000190;esmeralda participacoes imbobiliaria ltda;28055740000144;restaura asfalto ltda - epp b.;go;abadia de goias;2.500,00;0;0;2.500,00;04/07/2023;mtz;banco;0136 005831 000077520;44104-0;05/07/2023;max     ;iturama;mg;lilia   ;1
2;gyn002492-9;1000002447;0;09/06/2023;cif;;01784496000528;social distribuidora ltda;19607647000104;auto pecas copauto ltda./copauto;01784496000528;social distribuidora ltda ..;mg;belo horizonte;195,67;0;0;195,67;04/07/2023;mtz;banco;0136 005831 000077520;44173-2;05/07/2023;;monte carmelo;mg;lilia   ;1
2;gyn002503-8;1000002458;0;13/06/2023;fob;;97529779000179;marbrilho ind e com eireli;23045334000349;fmj comercio de tintas ltda;23045334000349;fmj comercio de tintas ltda c.;mg;uberlandia;180;3,72;0;183,72;04/07/2023;mtz;banco;0136 005831 000077520;44252-6;05/07/2023;;uberlandia;mg;lilia   ;1
2;gyn002509-7;1000002464;0;13/06/2023;fob;;06314327000386;jc dist log imp e exp de prod ;12418267000182;agnaldo antonio borges;12418267000182;agnaldo antonio borges c.;mg;monte carmelo;246,31;0;0;246,31;04/07/2023;mtz;banco;0136 005831 000077520;44297-6;05/07/2023;;monte carmelo;mg;lilia   ;1
2;gyn002525-9;1000002481;0;15/06/2023;cif;;09252646000564;falcao industria e comercio de;32369229000194;metal araguaia;09252646000564;falcao industria e comercio b3;go;goiania;70;0;0;70;04/07/2023;mtz;banco;0136 005831 000077520;44276-3;05/07/2023;max     ;aparecida de goiania;go;lilia   ;1
2;gyn002526-7;1000002480;0;15/06/2023;cif;;09252646000564;falcao industria e comercio de;03701380001402;porto belo engenharia e comercio ltda-00015520;09252646000564;falcao industria e comercio b3;go;goiania;231,45;0;0;231,45;04/07/2023;mtz;banco;0136 005831 000077520;44276-3;05/07/2023;max     ;aguas lindas de goias;go;lilia   ;1
2;gyn002527-5;1000002479;0;15/06/2023;cif;;09252646000564;falcao industria e comercio de;24447350000673;centro oeste comercial de alimentos ltda;09252646000564;falcao industria e comercio b3;go;goiania;626,75;0;0;626,75;04/07/2023;mtz;banco;0136 005831 000077520;44276-3;05/07/2023;max     ;goiania;go;lilia   ;1
2;gyn002610-7;1000002565;0;28/06/2023;fob;;07026072000157;uniceram maq e equip ceramico;38662524000110;ceramica taguara;38662524000110;ceramica taguara ..;mg;monte carmelo;100;0;0;100;04/07/2023;mtz;prazo;0999 011111 111111111;;04/07/2023;;monte carmelo;mg;davi    ;1
2;gys000625-4;0;0;06/06/2023;cif;;31060527000135;bonfinopolis industria e comer;01126123000136;fortaleza ferro e aco ltda;31060527000135;bonfinopolis industria e co c.;go;bonfinopolis;276,75;0;0;276,75;04/07/2023;mtz;banco;0136 005831 000077520;44092-2;05/07/2023;stefane ;patos de minas;mg;lilia   ;1
2;gys000632-7;0;0;16/06/2023;fob;;31307035000100;b j v atacado e varejo de alim;15371873000188;cem distribuidora de balas e c;15371873000188;cem distribuidora de balas  c.;mg;araxa;156;0;7,8;148,2;04/07/2023;mtz;prazo;0104 001697 000000959;;04/07/2023;;araxa;mg;lilia   ;21
2;gys000642-4;0;0;23/06/2023;fob;;31307035000100;b j v atacado e varejo de alim;15371873000188;cem distribuidora de balas e c;15371873000188;cem distribuidora de balas  c.;mg;araxa;150;0;7,5;142,5;04/07/2023;mtz;prazo;0104 001697 000000959;;04/07/2023;;araxa;mg;lilia   ;1
2;par000552-5;1000000543;0;18/05/2023;cif;;00094458278649;galba vieira cordeiro junior e (c.);44133718000121;lubraco comercial distribuidor;00094458278649;galba vieira cordeiro junio c.;mg;joao pinheiro;250;0;0;250;04/07/2023;mtz;banco;0136 005831 000077520;44411-1;05/07/2023;;sao paulo;sp;lilia   ;1
2;spo085507-3;1000301795;0;02/05/2023;fob;;02557995000111;rischioto industria e comercio de plasticos ltda;14560778000160;beatriz util.com.ltda;14560778000160;beatriz util.com.ltda .2;mg;vazante;2.047,73;99,86;0;2.147,59;04/07/2023;mtz;banco;0136 005831 000077520;42499-4;05/07/2023;;vazante;mg;lilia   ;22
2;spo085979-6;1000302241;0;05/05/2023;fob;;03225481000121;lig brink industria e comercio de plasticos eirele epp;32678152000134;josenildo vieira de lima;32678152000134;josenildo vieira de lima c.;mg;iturama;307,5;6,99;0;314,49;04/07/2023;mtz;banco;0136 005831 000077520;44201-1;05/07/2023;;iturama;mg;lilia   ;22
2;spo086833-7;1000303110;0;16/05/2023;cif;;62207998000157;ind com de plasticos majestic;29594912000110;imperial ferramentas coromande;62207998000157;ind com de plasticos majest a.;sp;guarulhos;64,66;0;0;64,66;04/07/2023;mtz;banco;0136 005831 000077520;43631-3;05/07/2023;;coromandel;mg;lilia   ;4
2;spo086847-7;1000303107;0;16/05/2023;cif;;62207998000157;ind com de plasticos majestic;04117444000162;comercial mapro ltda epp;62207998000157;ind com de plasticos majest a.;sp;guarulhos;333,03;0;0;333,03;04/07/2023;mtz;banco;0136 005831 000077520;43631-3;05/07/2023;;sao gotardo;mg;lilia   ;4
2;spo086848-5;1000303108;0;16/05/2023;cif;;62207998000157;ind com de plasticos majestic;09201491000103;loja do produtor taina ltda;62207998000157;ind com de plasticos majest a.;sp;guarulhos;320,08;0;0;320,08;04/07/2023;mtz;banco;0136 005831 000077520;43631-3;05/07/2023;;bonfinopolis de minas;mg;lilia   ;4
2;spo086849-3;1000303109;0;16/05/2023;cif;;62207998000157;ind com de plasticos majestic;02660036000127;transportadora pereira eireli;62207998000157;ind com de plasticos majest a.;sp;guarulhos;208,64;0;0;208,64;04/07/2023;mtz;banco;0136 005831 000077520;43631-3;05/07/2023;;joao pinheiro;mg;lilia   ;4
2;spo086948-1;1000303186;0;17/05/2023;cif;;62207998000157;ind com de plasticos majestic;53705646003075;cooperativa agropecuaria de parapua;62207998000157;ind com de plasticos majest a.;sp;guarulhos;136,57;0;0;136,57;04/07/2023;mtz;banco;0136 005831 000077520;43631-3;05/07/2023;;iturama;mg;lilia   ;4
2;spo086949-0;1000303187;0;17/05/2023;cif;;62207998000157;ind com de plasticos majestic;00048371475691;jose eustaquio carvalho;62207998000157;ind com de plasticos majest a.;sp;guarulhos;909,15;0;0;909,15;04/07/2023;mtz;banco;0136 005831 000077520;43631-3;05/07/2023;;joao pinheiro;mg;lilia   ;4
2;spo087059-5;1000303291;0;17/05/2023;cif;;62207998000157;ind com de plasticos majestic;00048371475691;jose eustaquio carvalho;62207998000157;ind com de plasticos majest a.;sp;guarulhos;7,85;0;0;7,85;04/07/2023;mtz;banco;0136 005831 000077520;43631-3;05/07/2023;;joao pinheiro;mg;lilia   ;4
2;spo087074-9;1000303341;0;18/05/2023;fob;;04368744000114;metalurgica cechinato ltda;02154835000121;pedro de moura pereira e cia l;02154835000121;pedro de moura pereira e ci c3;mg;coromandel;383,13;0;0;383,13;04/07/2023;mtz;banco;0104 001697 000000959;43179-6;04/07/2023;;coromandel;mg;lilia   ;21
2;spo087113-3;1000303371;0;18/05/2023;cif;;62207998000157;ind com de plasticos majestic;10495896000180;borrachas chamon ltda - me;62207998000157;ind com de plasticos majest a.;sp;guarulhos;434,22;0;0;434,22;04/07/2023;mtz;banco;0136 005831 000077520;43631-3;05/07/2023;;unai;mg;lilia   ;4
